,id,title,release_date,popularity,vote_average,vote_count
3373,811367,22 vs. Earth,2021-04-30,15.823,7.0,457
3374,458737,First Reformed,2018-05-18,11.747,7.0,1340
3375,255718,Barbie: The Pearl Princess,2014-02-15,12.134,6.996,334
3376,74306,God Bless America,2012-05-11,9.27,6.996,957
3377,930564,Saltburn,2023-11-16,25.149,7.0,2414
3378,2742,Naked Lunch,1991-12-27,16.251,6.995,1088
3379,13550,The Changeling,1980-03-28,11.288,6.994,633
3380,32646,Safe,1995-06-23,8.449,7.0,302
3381,21208,Orphan,2009-07-24,28.513,6.993,5287
3382,11219,The Trouble with Harry,1955-10-03,14.333,7.0,833
3383,10536,The Italian Job,1969-06-02,23.02,6.993,759
3384,9427,The Full Monty,1997-08-13,13.058,6.993,1656
3385,1485,Get Carter,1971-02-03,11.888,7.0,502
3386,300,The Science of Sleep,2006-06-25,8.376,6.992,770
3387,894205,Werewolf by Night,2022-09-25,26.012,6.993,1316
3388,366564,Comment c'est loin,2015-12-09,5.087,6.991,674
3389,333371,10 Cloverfield Lane,2016-03-10,31.574,7.0,8009
3390,285783,The Walk,2015-09-30,17.191,6.991,3199
3391,87825,Trouble with the Curve,2012-09-21,41.102,6.993,1601
3392,62214,Frankenweenie,2012-10-04,22.811,6.991,3378
3393,12783,The Duchess,2008-09-05,15.549,7.0,1691
3394,2061,Pusher,1996-08-30,18.001,6.993,752
3395,77174,ParaNorman,2012-08-03,27.556,7.0,2554
3396,50472,Anplagghed al cinema,2006-11-26,4.43,7.0,334
3397,13666,The Wolf Man,1941-12-12,13.783,6.985,614
3398,954,Mission: Impossible,1996-05-22,53.436,6.99,9016
3399,97630,Zero Dark Thirty,2012-12-19,26.605,6.989,4558
3400,26428,Agora,2009-05-17,14.915,7.0,1438
3401,24589,Dug's Special Mission,2009-11-10,9.379,7.0,421
3402,10130,Gorillas in the Mist,1988-09-23,12.286,6.989,593
3403,920,Cars,2006-06-08,58.049,6.99,14140
3404,864,Cool Runnings,1993-10-01,20.552,7.0,2067
3405,395993,Stronger,2017-09-22,9.165,7.0,1484
3406,160588,Blue Jasmine,2013-08-01,13.143,7.0,3455
3407,67913,The Guard,2011-07-07,9.008,7.0,1239
3408,13378,Mickey's Twice Upon a Christmas,2004-11-15,14.894,7.0,445
3409,101731,The Magic of Belle Isle,2012-07-06,13.752,7.0,408
3410,15789,A Goofy Movie,1995-04-07,21.381,6.989,1772
3411,787752,Fresh,2022-03-03,31.595,6.986,1631
3412,10436,The Age of Innocence,1993-09-10,15.452,7.0,1116
3413,9799,The Fast and the Furious,2001-06-22,5.895,7.0,10119
3414,646,Dr. No,1962-10-07,38.286,6.986,3652
3415,528949,The Photographer of Mauthausen,2018-10-26,12.373,7.0,698
3416,511809,West Side Story,2021-12-08,17.652,6.985,1584
3417,256835,Toy Story That Time Forgot,2014-12-02,21.647,6.985,989
3418,24163,As Tears Go By,1988-06-09,8.523,7.0,325
3419,4148,Revolutionary Road,2008-12-19,25.85,6.985,3846
3420,760099,Living,2022-11-04,16.95,7.0,424
3421,381356,Five,2016-03-30,8.073,6.984,1282
3422,346698,Barbie,2023-07-19,104.124,6.985,9567
3423,265228,Timbuktu,2014-12-10,7.722,6.984,473
3424,48303,Certified Copy,2010-05-19,8.798,6.984,408
3425,9430,Go,1999-04-09,12.704,6.984,735
3426,520758,Chicken Run: Dawn of the Nugget,2023-12-08,31.665,6.983,766
3427,332872,Julieta,2016-04-08,10.769,7.0,864
3428,87093,Big Eyes,2014-12-24,12.285,6.983,3485
3429,1024,Heavenly Creatures,1994-09-12,12.896,6.983,930
3430,597208,Nightmare Alley,2021-12-02,21.05,6.982,2972
3431,85739,ACAB : All Cops Are Bastards,2012-01-27,8.031,6.982,826
3432,8841,The Class,2008-09-24,9.407,6.982,659
3433,615774,Scooby-Doo! Return to Zombie Island,2019-09-03,14.343,6.981,927
3434,63700,My Babysitter's a Vampire,2010-10-09,12.558,6.981,393
3435,646097,Rebel Ridge,2024-08-27,66.611,7.0,1205
3436,13320,Funny Face,1957-02-13,12.911,7.0,692
3437,18533,Bronson,2009-03-13,9.509,6.98,2486
3438,11631,Mamma Mia!,2008-07-03,34.929,7.0,6584
3439,9386,In the Line of Fire,1993-07-08,18.132,7.0,1608
3440,64685,Extremely Loud & Incredibly Close,2011-12-25,11.532,6.978,2012
3441,11826,Sexy Beast,2000-09-13,12.794,7.0,792
3442,1255,The Host,2006-07-27,24.827,6.978,2812
3443,402900,Ocean's Eight,2018-06-07,42.5,7.0,8352
3444,310131,The Witch,2016-02-19,69.511,6.977,7088
3445,398,Capote,2005-09-30,10.301,6.976,1481
3446,639721,The Addams Family 2,2021-10-01,24.086,7.0,1310
3447,374475,Toni Erdmann,2016-07-14,9.524,6.975,997
3448,348668,A Conspiracy of Faith,2016-03-03,14.562,6.975,569
3449,14411,Sinbad: Legend of the Seven Seas,2003-07-02,40.428,7.0,2060
3450,8469,Animal House,1978-07-28,19.897,6.976,1536
3451,398175,Brawl in Cell Block 99,2017-09-23,21.365,6.974,1431
3452,50393,Kung Fu Panda Holiday,2010-11-26,14.173,7.0,347
3453,504827,The Bob's Burgers Movie,2022-05-26,13.052,7.0,310
3454,140870,Minuscule: Valley of the Lost Ants,2013-11-17,14.485,7.0,452
3455,9909,Dangerous Minds,1995-08-11,14.985,6.973,1169
3456,2054,Mr. Holland's Opus,1995-12-29,11.997,6.973,421
3457,718032,Licorice Pizza,2021-11-26,17.311,7.0,2289
3458,321612,Beauty and the Beast,2017-03-16,102.094,7.0,15525
3459,11227,Angel-A,2005-12-21,7.679,7.0,725
3460,9487,A Bug's Life,1998-11-25,54.036,6.972,9222
3461,7304,Running Scared,2006-01-06,12.576,6.976,1038
3462,909,Meet Me in St. Louis,1944-11-28,10.278,7.0,390
3463,97367,The Place Beyond the Pines,2013-03-20,17.707,6.971,4858
3464,25670,Foreign Correspondent,1940-08-16,7.981,7.0,394
3465,11509,Silverado,1985-07-10,12.384,7.0,733
3466,1495,Kingdom of Heaven,2005-05-03,56.741,6.972,4367
3467,1382,Me and You and Everyone We Know,2005-06-17,8.604,7.0,328
3468,830784,"Lyle, Lyle, Crocodile",2022-10-07,22.708,6.967,589
3469,816904,Mummies,2023-01-05,22.231,7.0,465
3470,49530,In Time,2011-10-27,51.046,6.969,11478
3471,29987,Facing Windows,2003-02-27,8.138,6.97,313
3472,11576,"It's a Mad, Mad, Mad, Mad World",1963-11-07,19.45,7.0,599
3473,567189,Tom Clancy's Without Remorse,2021-04-29,36.981,7.0,2467
3474,379149,The Foreigner,2017-09-28,27.838,6.969,2678
3475,12889,Futurama: The Beast with a Billion Backs,2008-06-30,12.302,7.0,557
3476,452187,Le Brio,2017-11-22,7.274,7.0,881
3477,397837,Before I Fall,2017-03-02,17.46,6.968,3429
3478,43923,It's Kind of a Funny Story,2010-10-08,13.607,6.968,2339
3479,14412,Body Heat,1981-08-28,17.026,6.968,614
3480,703771,Deathstroke: Knights & Dragons - The Movie,2020-08-04,13.336,6.967,444
3481,12149,Frailty,2002-04-12,18.711,6.97,1178
3482,392,Chocolat,2000-12-22,14.07,6.967,3298
3483,232,Rumble Fish,1983-10-09,9.321,6.968,681
3484,619264,The Platform,2019-11-08,60.821,7.0,7246
3485,523777,Next Gen,2018-09-07,10.161,6.966,777
3486,381283,mother!,2017-09-13,19.686,6.966,6722
3487,11616,Go for It,1983-02-01,12.094,7.0,499
3488,8195,Ronin,1998-09-25,16.24,6.966,2400
3489,501907,A Beautiful Day in the Neighborhood,2019-09-07,16.528,6.965,1630
3490,458723,Us,2019-03-14,22.004,7.0,7424
3491,77887,Hawaiian Vacation,2011-06-16,23.399,7.0,665
3492,9045,Amen.,2002-02-27,11.083,6.965,340
3493,758323,The Pope's Exorcist,2023-04-05,47.012,6.965,2799
3494,508791,The Sun Is Also a Star,2019-05-16,6.708,7.0,593
3495,263109,Shaun the Sheep Movie,2015-02-05,19.079,7.0,1398
3496,49948,Fantasia 2000,2000-01-01,13.876,7.0,1281
3497,37950,Charlie St. Cloud,2010-07-30,17.94,7.0,2172
3498,972614,Knox Goes Away,2024-03-15,72.338,6.963,335
3499,937287,Challengers,2024-04-18,65.715,7.0,2027
3500,628534,The White Tiger,2021-01-13,16.336,6.964,893
3501,24469,Fish Tank,2009-09-11,11.344,6.963,843
3502,9392,The Descent,2005-07-08,40.934,6.963,3949
3503,9390,Jerry Maguire,1996-12-13,21.641,7.0,3330
3504,586,Wag the Dog,1997-12-25,13.038,6.963,951
3505,1029281,Strange Darling,2024-08-22,109.531,7.0,393
3506,921452,Jeanne du Barry,2023-05-16,17.453,7.0,556
3507,568467,Ammonite,2020-11-13,13.939,6.962,592
3508,491926,Resistance,2020-03-27,10.759,7.0,433
3509,343668,Kingsman: The Golden Circle,2017-09-20,46.778,6.962,10495
3510,9880,The Princess Diaries,2001-08-03,46.038,7.0,4979
3511,542417,Skin,2019-07-26,9.888,7.0,409
3512,394741,Stan & Ollie,2018-12-28,8.872,6.961,1049
3513,22826,The Monster,1994-10-22,7.822,6.961,611
3514,14030,"Hello, Dolly!",1969-12-12,14.183,7.0,358
3515,11689,Crime Busters,1977-04-01,16.227,6.961,648
3516,3033,Gods and Monsters,1998-09-12,6.628,7.0,363
3517,1630,The People vs. Larry Flynt,1996-12-25,12.512,6.964,1131
3518,1272,Sunshine,2007-04-05,20.558,7.0,3844
3519,758330,"Good Luck to You, Leo Grande",2022-06-16,26.214,6.96,538
3520,559969,El Camino: A Breaking Bad Movie,2019-10-11,43.672,6.959,4974
3521,581032,News of the World,2020-12-25,15.324,6.959,1773
3522,441829,Team Thor: Part 2,2017-02-14,8.613,6.959,328
3523,103269,Superman vs. The Elite,2012-06-12,9.543,6.959,402
3524,16153,Alice Doesn't Live Here Anymore,1974-12-09,10.138,6.961,467
3525,13809,RocknRolla,2008-09-04,14.266,6.959,2993
3526,11257,A Room with a View,1986-03-07,13.915,7.0,768
3527,651,M*A*S*H,1970-02-18,16.149,7.0,1041
3528,337556,Emerald Green,2016-07-07,9.082,6.958,855
3529,76492,Hotel Transylvania,2012-09-20,45.929,7.0,8696
3530,37495,Four Lions,2010-05-07,10.908,7.0,1151
3531,11367,Odds and Evens,1978-10-28,0.429,7.0,391
3532,6968,The Baader Meinhof Complex,2008-09-25,13.056,7.0,586
3533,975773,Wicked Little Letters,2024-02-23,12.231,6.957,440
3534,796185,The Three Musketeers: D'Artagnan,2023-04-05,27.135,6.957,1243
3535,339692,Shot Caller,2017-07-13,33.562,6.956,2058
3536,9007,Just Like Heaven,2005-09-16,16.321,7.0,2352
3537,1573,Die Hard 2,1990-07-03,32.437,6.957,5893
3538,868,Tsotsi,2005-12-23,11.442,7.0,323
3539,854,The Mask,1994-07-29,49.453,6.957,10432
3540,11337,Stardust Memories,1980-09-26,11.434,6.956,434
3541,175774,Ruby Red,2013-03-14,13.984,6.955,1116
3542,103747,The Angels' Share,2012-06-01,12.438,6.955,570
3543,25676,Rob-B-Hood,2006-09-28,18.959,6.953,609
3544,11033,Dressed to Kill,1980-07-25,17.856,7.0,976
3545,9952,Rescue Dawn,2006-09-09,12.813,6.955,1277
3546,6878,Homeward Bound: The Incredible Journey,1993-02-03,18.721,7.0,1022
3547,551271,Medieval,2022-09-08,23.429,6.952,483
3548,412117,The Secret Life of Pets 2,2019-05-24,39.351,7.0,3091
3549,14506,The Adventures of Baron Munchausen,1988-12-07,14.676,6.954,898
3550,13675,Frosty the Snowman,1969-12-07,10.247,7.0,346
3551,12502,Silkwood,1983-12-14,11.314,7.0,325
3552,3053,The Fearless Vampire Killers,1967-11-13,14.148,6.954,756
3553,65215,Family Guy Presents: Stewie Griffin: The Untold Story,2005-07-23,19.047,7.0,387
3554,38366,The Cyclone,1996-12-20,6.651,6.953,739
3555,820722,The Good Boss,2021-10-15,10.333,7.0,416
3556,9555,Rabbit-Proof Fence,2002-02-04,9.853,6.952,354
3557,2758,Addams Family Values,1993-11-19,28.351,6.952,3037
3558,2048,"I, Robot",2004-07-15,44.571,6.952,11886
3559,923667,Twilight of the Warriors: Walled In,2024-04-23,75.458,7.0,306
3560,274870,Passengers,2016-12-21,24.088,6.951,13376
3561,46705,Blue Valentine,2010-12-26,33.159,7.0,3269
3562,13198,Wristcutters: A Love Story,2007-10-19,10.666,7.0,555
3563,468224,Tolkien,2019-05-03,17.633,6.95,1433
3564,450489,Irreplaceable You,2018-02-16,7.264,6.95,699
3565,20077,The Batman vs. Dracula,2005-10-18,13.55,7.0,357
3566,19703,A Wednesday!,2008-09-05,6.175,6.95,320
3567,9732,The Lion King II: Simba's Pride,1998-10-24,69.747,7.0,4433
3568,9542,The Hitcher,1986-01-17,17.057,6.95,946
3569,8072,Alphaville,1965-05-05,13.392,7.0,550
3570,725201,The Gray Man,2022-07-13,44.421,6.949,3739
3571,491472,At Eternity's Gate,2018-11-15,12.155,6.9,1467
3572,339987,The Exception,2017-06-02,13.89,6.949,432
3573,28053,City Island,2009-03-06,6.448,6.9,369
3574,925102,The Night of the 12th,2022-07-13,9.525,6.951,647
3575,458253,Missing Link,2019-04-04,16.736,6.9,858
3576,359410,Road House,2024-03-08,89.432,6.9,2417
3577,11006,Smokey and the Bandit,1977-05-26,12.894,6.9,727
3578,10776,Little Shop of Horrors,1986-12-19,18.266,6.9,1467
3579,429199,The Other Side of Hope,2017-02-03,11.932,6.947,318
3580,11527,Excalibur,1981-04-10,20.838,6.9,1022
3581,8653,The Isle,2000-04-22,11.119,6.9,329
3582,1165,The Queen,2006-09-15,12.417,6.9,1315
3583,407890,Lean on Pete,2018-04-06,10.132,6.946,336
3584,24684,An Education,2009-10-29,11.537,6.9,1314
3585,1412,"sex, lies, and videotape",1989-08-04,20.579,6.946,922
3586,659,The Tin Drum,1979-05-02,21.508,6.946,471
3587,834860,RETURN,1985-01-01,4.793,6.945,597
3588,718789,Lightyear,2022-06-15,31.753,6.945,3482
3589,55787,Water for Elephants,2011-04-15,12.664,6.945,2530
3590,9778,Serendipity,2001-10-05,13.477,6.9,1938
3591,664031,Out of My League,2020-10-22,8.335,6.9,470
3592,74534,The Best Exotic Marigold Hotel,2012-02-23,9.031,6.944,1349
3593,12225,Cashback,2007-01-17,19.948,6.9,1258
3594,10882,Sleeping Beauty,1959-02-17,50.256,6.9,5190
3595,2253,Valkyrie,2008-12-25,15.342,6.944,3750
3596,320,Insomnia,2002-05-24,17.201,6.944,4800
3597,180863,T2 Trainspotting,2017-01-27,14.555,6.943,3144
3598,14637,Nothing But the Truth,2008-12-19,9.755,6.9,489
3599,13127,SPL: Kill Zone,2005-11-18,9.635,6.9,316
3600,10122,Flight of the Navigator,1986-07-30,19.321,6.9,853
3601,1643,Last Tango in Paris,1972-12-15,28.604,6.9,1230
3602,734265,Love Hard,2021-11-05,11.666,6.942,1506
3603,355111,Barbie in Rock 'N Royals,2015-08-12,10.172,6.942,301
3604,283564,SlugTerra: Return of the Elementals,2014-08-02,14.838,6.942,343
3605,12153,White Chicks,2004-06-23,74.498,6.941,4088
3606,1553,The Beat That My Heart Skipped,2005-03-16,10.021,6.942,445
3607,384677,Set It Up,2018-06-15,14.6,6.941,2667
3608,334304,Belle and Sebastian: The Adventure Continues,2015-12-08,10.102,6.9,345
3609,31967,Dante's Inferno: An Animated Epic,2010-02-09,13.926,6.941,520
3610,10707,The Squid and the Whale,2005-10-05,13.102,6.9,969
3611,204082,Homefront,2013-11-12,35.358,6.94,3537
3612,16093,Carnival of Souls,1962-11-02,8.15,6.94,475
3613,11864,Enemy Mine,1985-12-12,15.192,6.939,979
3614,11536,The Misfits,1961-02-01,13.508,6.94,382
3615,175112,Tinker Bell and the Pirate Fairy,2014-02-13,48.362,6.937,1015
3616,49018,Insidious,2011-03-31,41.938,6.9,6847
3617,37653,The Three Brothers,1995-12-13,7.322,6.9,750
3618,33680,Grand Hotel,1932-05-25,11.646,6.939,312
3619,11916,Two Mules for Sister Sara,1970-03-02,13.759,6.9,589
3620,2750,24 Hour Party People,2002-02-13,10.768,6.939,457
3621,564,The Mummy,1999-04-16,68.527,6.939,9199
3622,599281,Fear of Rain,2021-02-12,10.403,6.938,530
3623,868759,Ghosted,2023-04-18,87.513,6.937,1862
3624,646389,Plane,2023-01-12,33.259,6.9,2298
3625,76025,Shame,2011-10-02,23.1,6.9,3188
3626,12101,Soylent Green,1973-04-18,18.767,6.9,1287
3627,8390,"Definitely, Maybe",2008-02-08,17.861,6.937,2450
3628,3432,Mr. Brooks,2007-06-01,11.297,6.9,1716
3629,227735,Dolphin Tale 2,2014-09-11,9.422,6.9,350
3630,192141,No Escape,2015-08-26,19.063,6.9,2546
3631,676,Pearl Harbor,2001-05-21,43.021,6.936,6572
3632,1139566,Through My Window 3: Looking at You,2024-02-23,78.567,6.9,588
3633,23479,The Bad News Bears,1976-04-06,7.469,6.9,300
3634,18573,House of Wax,1953-04-16,12.605,6.9,336
3635,12528,Southern Comfort,1981-09-24,20.555,6.935,315
3636,931,Don't Look Now,1973-10-11,9.547,6.935,1072
3637,717980,Sharper,2023-02-10,11.773,6.939,552
3638,534259,Blinded by the Light,2019-08-09,14.736,6.934,578
3639,422803,A Shaun the Sheep Movie: Farmageddon,2019-09-26,17.593,6.9,526
3640,400535,Sicario: Day of the Soldado,2018-06-27,47.279,6.933,3646
3641,11893,Runaway Train,1985-11-15,15.355,6.934,587
3642,9929,Asterix and Cleopatra,1968-12-19,12.082,6.9,950
3643,9434,Grosse Pointe Blank,1997-04-11,10.86,6.9,929
3644,760336,Munich – The Edge of War,2021-12-31,10.898,6.9,576
3645,614488,Street Flow,2019-10-12,10.06,6.933,352
3646,458342,Private Life,2018-10-05,7.647,6.9,372
3647,304410,The Bélier Family,2014-12-17,12.867,6.933,2373
3648,228108,The Road Within,2014-10-24,10.305,6.9,379
3649,227973,The Peanuts Movie,2015-11-05,30.8,6.9,1656
3650,120475,Dragon Ball: Episode of Bardock,2011-12-17,23.57,6.9,387
3651,11820,Mona Lisa Smile,2003-12-19,21.984,6.9,1745
3652,617762,The Electrical Life of Louis Wain,2021-10-21,14.46,6.9,453
3653,457332,Hidden Strike,2023-07-06,24.862,6.9,989
3654,60670,The Crimson Rivers,2000-09-27,9.251,6.933,1551
3655,31900,Gainsbourg: A Heroic Life,2010-01-20,9.241,6.932,333
3656,11971,Much Ado About Nothing,1993-05-07,16.165,6.9,740
3657,5876,The Mist,2007-11-21,32.38,6.9,5302
3658,116440,"Maggie Simpson in ""The Longest Daycare""",2012-07-12,14.751,6.931,363
3659,68341,Cold Fish,2011-01-29,9.706,6.931,349
3660,13435,Antwone Fisher,2002-12-19,12.819,6.9,507
3661,93456,Despicable Me 2,2013-06-26,58.133,6.9,11364
3662,10228,Pokémon: The First Movie,1998-07-18,29.89,6.93,1462
3663,10166,The Witches,1990-05-25,18.338,6.932,1266
3664,364,Batman Returns,1992-06-19,39.607,6.93,6600
3665,114955,Let It Shine,2012-06-15,14.171,6.9,302
3666,24420,The Time Traveler's Wife,2009-08-14,20.362,6.929,2504
3667,11205,Wheels on Meals,1984-08-17,18.139,6.9,386
3668,590854,The Hater,2020-03-06,7.42,6.9,548
3669,68721,Iron Man 3,2013-04-18,69.428,6.928,22348
3670,58522,Boris: The Film,2011-04-01,5.304,6.928,600
3671,12244,9,2009-08-19,36.794,6.928,3581
3672,11329,Runaway Jury,2003-01-16,18.289,6.929,1296
3673,10236,The Way We Were,1973-10-17,9.323,6.9,461
3674,402,Basic Instinct,1992-03-20,41.478,6.929,3945
3675,713704,Evil Dead Rise,2023-04-12,62.701,6.9,3195
3676,465914,If Beale Street Could Talk,2018-12-14,7.913,6.927,1141
3677,347031,Swiss Army Man,2016-06-24,14.914,6.9,3536
3678,33914,Frankenweenie,1984-12-14,7.1,6.9,412
3679,17965,The Abominable Dr. Phibes,1971-05-18,7.202,6.9,313
3680,883,Coffee and Cigarettes,2004-03-12,12.302,6.9,946
3681,658760,Isi & Ossi,2020-02-14,14.716,6.926,912
3682,26466,Triangle,2009-10-16,34.065,6.9,2636
3683,16938,Black Christmas,1974-10-11,11.266,6.926,830
3684,778,Monsieur Hulot's Holiday,1953-02-25,10.734,6.9,468
3685,204668,Belle and Sebastian,2013-12-18,11.495,6.925,655
3686,203819,Tracks,2013-12-19,0.341,6.9,524
3687,48714,The Big Shave,1967-12-29,5.867,6.9,335
3688,384680,Hostiles,2017-12-22,23.966,6.9,2306
3689,19204,The Beyond,1981-04-22,15.791,6.9,587
3690,8068,Desperado,1995-08-25,19.237,6.925,2880
3691,2289,Cold Mountain,2003-12-24,20.846,6.9,1802
3692,820525,After Everything,2023-09-13,66.644,6.9,893
3693,363088,Ant-Man and the Wasp,2018-07-04,35.429,6.923,13431
3694,338967,Zombieland: Double Tap,2019-10-09,34.42,6.923,5776
3695,335787,Uncharted,2022-02-10,71.27,6.922,6098
3696,308266,War Dogs,2016-08-18,56.021,6.923,4987
3697,10027,Unleashed,2005-02-02,15.996,6.923,2007
3698,484482,Sink or Swim,2018-10-24,8.945,6.9,1503
3699,369883,Middle School: The Worst Years of My Life,2016-10-07,11.325,6.9,419
3700,179826,Odd Thomas,2013-01-29,25.963,6.9,1349
3701,10560,Center Stage,2000-05-12,12.962,6.922,338
3702,1770,Michael Collins,1996-10-25,11.866,6.9,474
3703,1381,The Fountain,2006-11-22,18.15,6.922,2817
3704,1109255,Parthenope,2024-10-19,97.354,6.9,367
3705,602223,The Forever Purge,2021-06-30,32.075,6.919,2520
3706,426613,The Miseducation of Cameron Post,2018-07-18,13.194,6.923,968
3707,170657,Journey to the West: Conquering the Demons,2013-02-07,19.949,6.9,381
3708,19933,The Brave Little Toaster,1987-07-09,12.565,6.9,437
3709,12919,Can't Buy Me Love,1987-08-14,17.618,6.9,672
3710,10644,The Unbearable Lightness of Being,1988-02-05,19.098,6.9,460
3711,932086,Horizon: An American Saga - Chapter 1,2024-06-26,52.108,6.9,462
3712,447404,Pokémon Detective Pikachu,2019-05-03,29.113,6.9,6910
3713,49519,The Croods,2013-03-15,44.52,6.92,7116
3714,25196,Crazy Heart,2009-12-16,11.752,6.92,1066
3715,13192,Moonwalker,1988-10-29,13.07,6.9,547
3716,699102,A Week Away,2021-03-26,9.515,6.9,389
3717,591538,The Tragedy of Macbeth,2021-12-05,15.903,6.919,767
3718,84329,Robot & Frank,2012-08-16,8.132,6.919,1084
3719,11076,Fly Away Home,1996-09-13,12.517,6.9,465
3720,1890,Children of a Lesser God,1986-09-13,12.291,6.9,320
3721,397538,Borg vs McEnroe,2017-09-08,9.04,6.918,1147
3722,168903,Barbie in the Pink Shoes,2013-02-14,12.78,6.918,379
3723,4836,Layer Cake,2004-09-30,19.152,6.919,2136
3724,17445,Green Lantern: First Flight,2009-07-28,12.63,6.917,444
3725,13253,Futurama: Bender's Game,2008-11-03,8.752,6.9,545
3726,11571,Journey to the Center of the Earth,1959-12-15,18.576,6.9,468
3727,9663,Starman,1984-12-13,12.741,6.9,882
3728,85446,Step Up Revolution,2012-07-26,17.456,6.916,2048
3729,62837,Dolphin Tale,2011-09-22,10.607,6.9,649
3730,25508,Cat People,1942-12-05,7.439,6.9,598
3731,14410,Notorious,2009-01-16,14.105,6.916,724
3732,758679,Mothers' Instinct,2024-01-11,30.29,6.9,458
3733,660942,The Innocents,2021-09-03,20.675,6.9,614
3734,618416,Penguin Bloom,2021-01-21,10.38,6.9,313
3735,10530,Pocahontas,1995-06-14,37.366,6.9,5729
3736,892153,Tom and Jerry Cowboy Up!,2022-01-24,22.368,6.9,442
3737,2259,The House of the Spirits,1993-10-21,15.262,6.9,691
3738,1832,Dogma,1999-11-12,14.468,6.914,2553
3739,1808,Velvet Goldmine,1998-08-28,7.422,6.9,506
3740,308,Broken Flowers,2005-07-31,9.284,6.914,1354
3741,164052,The Strange Thing About the Johnsons,2011-01-22,8.978,6.913,326
3742,157350,Divergent,2014-03-14,48.965,6.913,12877
3743,16281,Creepshow,1982-11-10,11.578,6.913,1049
3744,9812,Thursday,1998-09-25,14.854,6.9,322
3745,1662,State of Grace,1990-09-14,9.28,6.9,352
3746,560016,Monkey Man,2024-04-03,51.715,6.9,1051
3747,354859,The Promise,2016-12-02,12.617,6.9,470
3748,10423,Dragon: The Bruce Lee Story,1993-05-07,15.959,6.9,748
3749,1535,Spy Game,2001-11-18,15.836,6.912,2130
3750,519465,Queen of Hearts,2019-03-27,41.76,6.911,302
